Pfam ID	Pfam Name	Gene Count (assembled)	
pfam13584	Oxygen tolerance	13	
pfam13585	C-terminal domain of CHU protein family	3	
pfam13586	Transposase DDE domain	46	
pfam13588	Type I restriction enzyme R protein N terminus (HSDR_N)	23	
pfam13589	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	44	
pfam13592	Winged helix-turn helix	36	
pfam13593	SBF-like CPA transporter family (DUF4137)	2	
pfam13597	Anaerobic ribonucleoside-triphosphate reductase	2	
pfam13598	Domain of unknown function (DUF4139)	1	
pfam13599	Pentapeptide repeats (9 copies)	4	
pfam13600	N-terminal domain of unknown function (DUF4140)	1	
pfam13601	Winged helix DNA-binding domain	1	
pfam13602	Zinc-binding dehydrogenase	14	
pfam13603	Leucyl-tRNA synthetase, Domain 2	23	
pfam13604	AAA domain	14	
pfam13606	Ankyrin repeat	4	
pfam13607	Succinyl-CoA ligase like flavodoxin domain	7	
pfam13609	Gram-negative porin	20	
pfam13610	DDE domain	6	
pfam13612	Transposase DDE domain	8	
pfam13613	Helix-turn-helix of DDE superfamily endonuclease	5	
pfam13614	AAA domain	46	
pfam13616	PPIC-type PPIASE domain	13	
pfam13618	Gluconate 2-dehydrogenase subunit 3	1	
pfam13620	Carboxypeptidase regulatory-like domain	21	
pfam13621	Cupin-like domain	1	
pfam13622	Thioesterase-like superfamily	4	
pfam13623	SurA N-terminal domain	3	
pfam13624	SurA N-terminal domain	16	
pfam13625	Helicase conserved C-terminal domain	1	
pfam13631	Cytochrome b(N-terminal)/b6/petB	1	
pfam13632	Glycosyl transferase family group 2	5	
pfam13635	Domain of unknown function (DUF4143)	83	
pfam13637	Ankyrin repeats (many copies)	34	
pfam13638	PIN domain	3	
pfam13640	2OG-Fe(II) oxygenase superfamily	2	
pfam13641	Glycosyltransferase like family 2	9	
pfam13643	Domain of unknown function (DUF4145)	4	
pfam13646	HEAT repeats	26	
pfam13648	Lipocalin-like domain	1	
pfam13649	Methyltransferase domain	20	
pfam13650	Aspartyl protease	4	
pfam13651	Adenine-specific methyltransferase EcoRI	18	
pfam13654	AAA domain	1	
pfam13655	N-terminal domain of reverse transcriptase	8	
pfam13656	RNA polymerase Rpb3/Rpb11 dimerisation domain	3	
pfam13657	HipA N-terminal domain	15	
pfam13660	Domain of unknown function (DUF4147)	13	
pfam13662	Toprim domain	25	
pfam13664	Domain of unknown function (DUF4149)	2	
pfam13667	ThiC-associated domain	5	
pfam13669	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	13	
pfam13671	AAA domain	2	
pfam13672	Protein phosphatase 2C	6	
pfam13673	Acetyltransferase (GNAT) domain	8	
pfam13676	TIR domain	16	
pfam13677	Membrane MotB of proton-channel complex MotA/MotB	1	
pfam13683	Integrase core domain	42	
pfam13684	Dihydroxyacetone kinase family	11	
pfam13685	Iron-containing alcohol dehydrogenase	4	
pfam13687	Domain of unknown function (DUF4153)	1	
pfam13688	Metallo-peptidase family M12	1	
pfam13692	Glycosyl transferases group 1	18	
pfam13701	Transposase DDE domain group 1	29	
pfam13704	Glycosyl transferase family 2	1	
pfam13707	RloB-like protein	13	
pfam13709	Domain of unknown function (DUF4159)	14	
pfam13710	ACT domain	11	
pfam13711	Domain of unknown function (DUF4160)	3	
pfam13714	Phosphoenolpyruvate phosphomutase	14	
pfam13715	CarboxypepD_reg-like domain	10	
pfam13716	Divergent CRAL/TRIO domain	1	
pfam13717	zinc-ribbon domain	1	
pfam13719	zinc-ribbon domain	1	
pfam13720	Udp N-acetylglucosamine O-acyltransferase; Domain 2	9	
pfam13721	SecD export protein N-terminal TM region	1	
pfam13722	5TM C-terminal transporter carbon starvation CstA	2	
pfam13727	CoA-binding domain	4	
pfam13728	F plasmid transfer operon protein	4	
pfam13730	Helix-turn-helix domain	3	
pfam13732	Domain of unknown function (DUF4162)	2	
pfam13737	Transposase DDE domain	11	
pfam13738	Pyridine nucleotide-disulphide oxidoreductase	11	
pfam13740	ACT domain	5	
pfam13742	OB-fold nucleic acid binding domain	14	
pfam13744	Helix-turn-helix domain	5	
pfam13747	Domain of unknown function (DUF4164)	4	
pfam13749	Putative ATP-dependent DNA helicase recG C-terminal	62	
pfam13750	Bacterial Ig-like domain (group 3)	3	
pfam13751	Transposase DDE domain	10	
pfam13753	Putative flagellar system-associated repeat	54	
pfam13755	Sensor N-terminal transmembrane domain	2	
pfam13756	Stimulus-sensing domain	1	
pfam13759	Putative 2OG-Fe(II) oxygenase	4	
pfam13763	Domain of unknown function (DUF4167)	3	
pfam13768	von Willebrand factor type A domain	2	
pfam13769	Virulence factor	2	
pfam13773	Domain of unknown function (DUF4170)	2	
pfam13776	Domain of unknown function (DUF4172)	7	
pfam13778	Domain of unknown function (DUF4174)	1	
pfam13779	Domain of unknown function (DUF4175)	9	
pfam13784	Fic/DOC family N-terminal	28	
pfam13793	N-terminal domain of ribose phosphate pyrophosphokinase	21	
pfam13795	HupE / UreJ protein	6	
pfam13801	Heavy-metal resistance	1	
pfam13807	G-rich domain on putative tyrosine kinase	1	
pfam13808	DDE_Tnp_1-associated	14	
pfam13809	Tubulin like	1	
pfam13816	Haem-containing dehydratase	1	
pfam13817	IS66 C-terminal element	4	
pfam13827	Domain of unknown function (DUF4189)	1	
pfam13835	Domain of unknown function (DUF4194)	1	
pfam13837	Myb/SANT-like DNA-binding domain	1	
pfam13840	ACT domain	13	
pfam13843	Transposase IS4	3	
pfam13847	Methyltransferase domain	13	
pfam13854	Kelch motif	1	
pfam13855	Leucine rich repeat	72	
pfam13857	Ankyrin repeats (many copies)	39	
pfam13860	FlgD Ig-like domain	26	
pfam13875	Domain of unknown function (DUF4202)	2	
pfam13883	Pyridoxamine 5'-phosphate oxidase	1	
pfam13884	Chaperone of endosialidase	8	
pfam13895	Immunoglobulin domain	1	
pfam13899	Thioredoxin-like	8	
pfam13905	Thioredoxin-like	2	
pfam13910	Domain of unknown function (DUF4209)	1	
pfam13911	AhpC/TSA antioxidant enzyme	1	
pfam13920	Zinc finger, C3HC4 type (RING finger)	2	
pfam13923	Zinc finger, C3HC4 type (RING finger)	1	
pfam13924	Lipocalin-like domain	1	
pfam13927	Immunoglobulin domain	6	
pfam13932	GidA associated domain	18	
pfam13936	Helix-turn-helix domain	54	
pfam13937	Domain of unknown function (DUF4212)	4	
pfam13941	MutL protein	1	
pfam13946	Domain of unknown function (DUF4214)	1	
pfam13949	ALIX V-shaped domain binding to HIV	1	
pfam13964	Kelch motif	1	
pfam13975	gag-polyprotein putative aspartyl protease	7	
pfam13977	Bacterial transcriptional repressor	2	
pfam14022	Protein of unknown function (DUF4238)	7	
pfam14031	Putative serine dehydratase domain	6	
pfam14054	Domain of unknown function (DUF4249)	1	
pfam14064	HmuY protein	1	
pfam14072	DNA-sulfur modification-associated	18	
pfam14076	Domain of unknown function (DUF4258)	4	
pfam14082	Domain of unknown function (DUF4263)	2	
pfam14088	Domain of unknown function (DUF4268)	3	
pfam14090	Helix-turn-helix domain	2	
pfam14100	Methane oxygenase PmoA	6	
pfam14103	Domain of unknown function (DUF4276)	21	
pfam14123	Domain of unknown function (DUF4290)	1	
pfam14125	Domain of unknown function (DUF4292)	1	
pfam14129	Domain of unknown function (DUF4296)	1	
pfam14134	Domain of unknown function (DUF4301)	2	
pfam14159	CAAD domains of cyanobacterial aminoacyl-tRNA synthetase	4	
pfam14206	Cysteine-rich CPCC	1	
pfam14213	Domain of unknown function (DUF4325)	4	
pfam14214	Helitron helicase-like domain at N-terminus	6	
pfam14221	Domain of unknown function (DUF4330)	1	
pfam14222	Cell morphogenesis N-terminal	1	
pfam14223	gag-polypeptide of LTR copia-type	4	
pfam14226	non-haem dioxygenase in morphine synthesis N-terminal	1	
pfam14229	Domain of unknown function (DUF4332)	1	
pfam14233	Domain of unknown function (DUF4335)	1	
pfam14234	Domain of unknown function (DUF4336)	1	
pfam14236	Domain of unknown function (DUF4338)	27	
pfam14238	Domain of unknown function (DUF4340)	4	
pfam14239	RRXRR protein	1	
pfam14240	YHYH protein	1	
pfam14242	Domain of unknown function (DUF4342)	1	
pfam14250	AbrB-like transcriptional regulator	1	
pfam14251	Domain of unknown function (DUF4346)	2	
pfam14261	Domain of unknown function (DUF4351)	30	
pfam14267	Domain of unknown function (DUF4357)	3	
pfam14279	HNH endonuclease	15	
pfam14280	Domain of unknown function (DUF4365)	3	
pfam14281	PD-(D/E)XK nuclease superfamily	11	
pfam14289	Domain of unknown function (DUF4369)	1	
pfam14291	Domain of unknown function (DUF4371)	7	
pfam14294	Domain of unknown function (DUF4372)	3	
pfam14302	Domain of unknown function (DUF4377)	1	
pfam14305	TupA-like ATPgrasp	2	
pfam14306	PUA-like domain	15	
pfam14312	FG-GAP repeat	3	
pfam14316	Domain of unknown function (DUF4381)	1	
pfam14319	Transposase zinc-binding domain	1	
pfam14330	Domain of unknown function (DUF4387)	3	
pfam14332	Domain of unknown function (DUF4388)	1	
pfam14333	Domain of unknown function (DUF4389)	3	
pfam14334	Domain of unknown function (DUF4390)	1	
pfam14338	Mrr N-terminal domain	14	
pfam14341	PilX N-terminal	1	
pfam14342	Domain of unknown function (DUF4396)	3	
pfam14347	Domain of unknown function (DUF4399)	1	
pfam14350	Beta protein	3	
pfam14352	Domain of unknown function (DUF4402)	1	
pfam14355	Abortive infection C-terminus	7	
pfam14356	Domain of unknown function (DUF4403)	3	
pfam14359	Domain of unknown function (DUF4406)	1	
pfam14367	Domain of unknown function (DUF4411)	22	
pfam14370	C-terminal topoisomerase domain	1	
pfam14373	Superinfection immunity protein	1	
pfam14378	PAP2 superfamily	1	
pfam14382	Exosome complex exonuclease RRP4 N-terminal region	1	
pfam14384	BrnA antitoxin of type II toxin-antitoxin system	4	
pfam14390	Putative PD-(D/E)XK family member, (DUF4420)	1	
pfam14394	Domain of unknown function (DUF4423)	1	
pfam14399	Butirosin biosynthesis protein H, N-terminal	2	
pfam14403	Circularly permuted ATP-grasp type 2	7	
pfam14437	MafB19-like deaminase	4	
pfam14449	Pre-toxin TG	1	
pfam14450	Cell division protein FtsA	8	
pfam14452	Multiubiquitin	1	
pfam14457	Prokaryotic E2 family A	1	
pfam14462	Prokaryotic E2 family E	1	
pfam14464	Prokaryotic homologs of the JAB domain	17	
pfam14470	Bacterial PH domain	1	
pfam14486	Domain of unknown function (DUF4432)	2	
pfam14487	Domain of unknown function (DUF4433)	14	
pfam14489	QueF-like protein	5	
pfam14490	Helix-hairpin-helix containing domain	2	
pfam14492	Elongation Factor G, domain II	27	
pfam14493	Helix-turn-helix domain	1	
pfam14495	Cytochrome c-550 domain	1	
pfam14497	Glutathione S-transferase, C-terminal domain	2	
pfam14499	Domain of unknown function (DUF4437)	2	
pfam14511	Type II restriction endonuclease EcoO109I	5	
pfam14512	Putative TM nitroreductase	1	
pfam14516	AAA-like domain	2	
pfam14518	Iron-containing redox enzyme	1	
pfam14520	Helix-hairpin-helix domain	37	
pfam14522	Cytochrome c7 and related cytochrome c	3	
pfam14525	AraC-binding-like domain	2	
pfam14529	Endonuclease-reverse transcriptase	1	
pfam14532	Sigma-54 interaction domain	2	
pfam14534	Domain of unknown function (DUF4440)	2	
pfam14535	AMP-binding enzyme C-terminal domain	3	
pfam14551	MCM N-terminal domain	4	
pfam14552	Tautomerase enzyme	1	
pfam14559	Tetratricopeptide repeat	53	
pfam14561	Tetratricopeptide repeat	4	
pfam14572	Phosphoribosyl synthetase-associated domain	13	
pfam14574	Domain of unknown function (DUF4445)	5	
pfam14578	Elongation factor Tu domain 4	3	
pfam14579	Helix-hairpin-helix motif	21	
pfam14580	Leucine-rich repeat	1	
pfam14583	Oligogalacturonate lyase	1	
pfam14588	YjgF/chorismate_mutase-like, putative endoribonuclease	12	
pfam14602	Hexapeptide repeat of succinyl-transferase	26	
pfam14622	Ribonuclease-III-like	11	
pfam14659	Phage integrase, N-terminal SAM-like domain	5	
pfam14667	Polysaccharide biosynthesis C-terminal domain	8	
pfam14681	Uracil phosphoribosyltransferase	5	
pfam14685	Tricorn protease PDZ domain	1	
pfam14690	zinc-finger of transposase IS204/IS1001/IS1096/IS1165	2	
pfam14691	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	11	
pfam14693	Ribosomal protein TL5, C-terminal domain	16	
pfam14696	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal	3	
pfam14697	4Fe-4S dicluster domain	3	
pfam14698	Argininosuccinate lyase C-terminal	15	
pfam14700	DNA-directed RNA polymerase N-terminal	1	
pfam14706	Transposase DNA-binding	1	
pfam14707	C-terminal region of aryl-sulfatase	1	
pfam14714	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal	16	
pfam14715	N-terminal domain of cytochrome oxidase-cbb3, FixP	3	
pfam14720	NiFe/NiFeSe hydrogenase small subunit C-terminal	2	
pfam14743	DNA ligase OB-like domain	1	
pfam14748	Pyrroline-5-carboxylate reductase dimerisation	20	
pfam14759	Reductase C-terminal	3	
pfam14802	TMEM192 family	1	
pfam14803	Nudix N-terminal	1	
pfam14804	Jag N-terminus	4	
pfam14805	Tetrahydrodipicolinate N-succinyltransferase N-terminal	7	
pfam14808	TMEM164 family	1	
pfam14810	Patch-forming domain C2 of tRNA-guanine transglycosylase	2	
pfam14814	Bifunctional transglycosylase second domain	1	
pfam14815	NUDIX domain	8	
pfam14819	Nitrile reductase, 7-cyano-7-deazaguanine-reductase N-term	1	
pfam14821	Threonine synthase N terminus	5	
pfam14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	37	
pfam14840	Processivity clamp loader gamma complex DNA pol III C-term	1	
pfam14841	FliG middle domain	4	
pfam14842	FliG N-terminal domain	4	
pfam14843	Growth factor receptor domain IV	1	
pfam14849	YidC periplasmic domain	15	
pfam14850	DNA-binding domain of Proline dehydrogenase	5	
pfam14863	Alkyl sulfatase dimerisation	1	
pfam14870	Photosynthesis system II assembly factor YCF48	7	
pfam14882	Phage-integrase repeat unit	14	
pfam14893	PNMA	1	
pfam14905	Outer membrane protein beta-barrel family	2	
pfam14947	Winged helix-turn-helix	5	
pfam14988	Domain of unknown function (DUF4515)	1	
pfam15043	CB1 cannabinoid receptor-interacting protein 1	1	
pfam15047	Protein of unknown function (DUF4533)	1	
pfam15070	Putative golgin subfamily A member 2-like protein 5	1	
pfam15514	Restriction endonuclease ThaI	2	
pfam15515	MvaI/BcnI restriction endonuclease family	5	
pfam15554	FSIP1 family	1	
pfam15608	PELOTA RNA binding domain	1	
pfam15609	Phosphoribosyl transferase	1	
pfam15611	EH_Signature domain	3	
pfam15617	C-C_Bond_Lyase of the TIM-Barrel fold	5	
pfam15738	Bacterial toxin of type II toxin-antitoxin system, YafQ	7	
pfam15887	Putative zinc-binding metallo-peptidase	2	
pfam15902	Sortilin, neurotensin receptor 3,	1	
pfam15916	Domain of unknown function (DUF4743)	1	
pfam15919	HicB_like antitoxin of bacterial toxin-antitoxin system	9	
pfam15924	ALG11 mannosyltransferase N-terminus	1	
pfam15937	prlF antitoxin for toxin YhaV_toxin	2	
pfam15975	Flotillin	2	
pfam16036	Chalcone isomerase-like	1	
pfam16068	Domain of unknown function (DUF4810)	1	
pfam16078	2-oxoglutarate dehydrogenase N-terminus	7	
pfam16095	C-terminal of Roc, COR, domain	2	
pfam16113	Enoyl-CoA hydratase/isomerase	14	
pfam16119	Domain of unknown function (DUF4835)	1	
pfam16123	Hydroxyacylglutathione hydrolase C-terminus	10	
pfam16124	RecQ zinc-binding	9	
pfam16125	Domain of unknown function (DUF4837)	1	
pfam16166	Chloroplast import apparatus Tic20-like	1	
pfam16169	Domain of unknown function (DUF4872)	1	
pfam16177	Acetyl-coenzyme A synthetase N-terminus	23	
pfam16183	Kinesin-associated	1	
pfam16187	Middle or third domain of peptidase_M16	1	
pfam16188	C-terminal region of peptidase_M24	7	
pfam16189	Creatinase/Prolidase N-terminal domain	5	
pfam16193	AAA C-terminal domain	7	
pfam16198	tRNA pseudouridylate synthase B C-terminal domain	17	
pfam16199	Radical_SAM C-terminal domain	2	
pfam16200	C-terminal region of band_7	4	
pfam16203	ERCC3/RAD25/XPB C-terminal helicase	2	
pfam16234	Domain of unknown function (DUF4892)	3	
pfam16254	Domain of unknown function (DUF4910)	1	
pfam16258	Domain of unknown function (DUF4912)	1	
pfam16263	Domain of unknown function (DUF4917)	4	
pfam16277	Domain of unknown function (DUF4926)	1	
pfam16280	Domain of unknown function (DUF4928)	2	
pfam16313	Met-zincin	7	
pfam16317	Glycosyl hydrolase family 99	1	
pfam16320	Ribosomal protein L7/L12 dimerisation domain	15	
pfam16321	Sigma 54 modulation/S30EA ribosomal protein C terminus	4	
pfam16326	ABC transporter C-terminal domain	3	
pfam16327	Cytochrome c-type biogenesis protein CcmF C-terminal	17	
pfam16347	Domain of unknown function (DUF4976)	6	
pfam16350	FAD dependent oxidoreductase central domain	24	
pfam16353	Domain of unknown function(DUF4981)	1	
pfam16357	Putative PepSY_TM-like	1	
pfam16360	GTP-binding GTPase Middle Region	10	
pfam16363	GDP-mannose 4,6 dehydratase	54	
pfam16370	C terminal of Calcineurin-like phosphoesterase	1	
pfam16385	Domain of unknown function	1	
pfam16392	Domain of unknown function	2	
pfam16413	DNA mismatch repair protein Mlh1 C-terminus	1	
pfam16417	CCR4-NOT transcription complex subunit 1 TTP binding domain	1	
pfam16450	Proteasomal ATPase OB/ID domain	1	
pfam16491	CAAX prenyl protease N-terminal, five membrane helices	1	
pfam16561	Glycogen recognition site of AMP-activated protein kinase	1	
pfam16565	Phospholipase D-like domain at C-terminus of MIT	2	
pfam16576	Barrel-sandwich domain of CusB or HlyD membrane-fusion	21	
pfam16582	Middle domain of thiamine pyrophosphate	1	
pfam16639	Apocytochrome F, N-terminal	1	
pfam16653	Saccharopine dehydrogenase C-terminal domain	1	
pfam16655	PhoD-like phosphatase, N-terminal domain	1	
pfam16656	Purple acid Phosphatase, N-terminal domain	1	
pfam16657	Maltogenic Amylase, C-terminal domain	2	
pfam16658	Class II release factor RF3, C-terminal domain	5	
pfam16661	Metallo-beta-lactamase superfamily domain	4	
pfam16693	Inner membrane component of T3SS, periplasmic domain	1	
pfam16697	Inner membrane component of T3SS, cytoplasmic domain	6	
pfam16732	Type IV minor pilin ComP, DNA uptake sequence receptor	1	
pfam16745	RsgA N-terminal domain	1	
pfam16746	BAR domain of APPL family	1	
pfam16762	Ribbon-helix-helix domain	1	
pfam16778	Phage tail assembly chaperone protein	2	
pfam16811	TRAP transporter T-component	6	
pfam16861	Carbamoyltransferase C-terminus	2	
pfam16864	Dimerisation domain	3	
pfam16867	Dimethlysulfonioproprionate lyase	2	
pfam16868	NMT1-like family	20	
pfam16870	2-oxoglutarate dehydrogenase C-terminal	12	
pfam16881	N-terminal domain of lipoyl synthase of Radical_SAM family	10	
pfam16884	N-terminal domain of oxidoreductase	4	
pfam16886	ATPsynthase alpha/beta subunit N-term extension	6	
pfam16897	C-terminal region of MMR_HSR1 domain	3	
pfam16901	C-terminal domain of alpha-glycerophosphate oxidase	4	
pfam16906	Ribosomal proteins L26 eukaryotic, L24P archaeal	2	
pfam16916	Dimerisation domain of Zinc Transporter	3	
pfam16917	Biotin/lipoate A/B protein ligase family	4	
pfam16927	N-terminal 7TM region of histidine kinase	1	
pfam16952	Glutamine synthetase N-terminal domain	1	
pfam16976	Flp pilus assembly protein RcpC/CpaB	2	
